P0C7T5	P38936	non-interacting
Q96GM5	P49736	non-interacting
O15169	Q92731	non-interacting
Q5VUA4	P20810	non-interacting
P37837	Q13573	non-interacting
P14868	P01100	non-interacting
O15541	Q09161	non-interacting
Q9NPJ6	P25963	non-interacting
P00558	P46531	non-interacting
P61244	Q13573	non-interacting
Q9NRL2	Q00987	non-interacting
Q96JN8	P40337	non-interacting
Q12931	Q09472	non-interacting
Q9UBE0	P30307	non-interacting
Q02790	P33993	non-interacting
Q9UH92	P49841	non-interacting
Q9H981	P35869	non-interacting
Q9C086	Q13573	non-interacting
Q86VP6	P17252	non-interacting
Q16665	P49918	non-interacting
Q9UBN7	P07900	non-interacting
O95425	P63104	non-interacting
O95644	P37231	non-interacting
P55011	P04150	non-interacting
P67809	Q9UER7	non-interacting
O43593	Q01844	non-interacting
P13645	Q92905	non-interacting
Q14103	P11388	non-interacting
P25054	Q8WXI9	non-interacting
Q68CZ1	Q01844	non-interacting
Q13422	Q9NQC3	non-interacting
Q8IVL1	Q13573	non-interacting
P17677	P22626	non-interacting
P51178	Q00987	non-interacting
P54725	O15372	non-interacting
Q9H944	P25963	non-interacting
O95865	P49841	non-interacting
P20226	Q9UKV8	non-interacting
Q9H4L4	Q09161	non-interacting
Q15648	P33993	non-interacting
P49815	Q9UKV8	non-interacting
Q9Y5S9	P11387	non-interacting
Q14722	P25963	non-interacting
Q12959	Q09472	non-interacting
Q86WQ0	Q09472	non-interacting
P61328	P04637	non-interacting
Q8IXK0	P49841	non-interacting
O60902	P04637	non-interacting
P17612	Q92905	non-interacting
O15014	P04637	non-interacting
Q9Y620	P25963	non-interacting
Q9Y5B0	Q13838	non-interacting
P30876	Q01844	non-interacting
P42166	P09651	non-interacting
P62807	P61956	non-interacting
Q9Y2D8	Q93009	non-interacting
P29590	Q9UJY5	non-interacting
P51608	Q9HCC0	non-interacting
P35713	Q01844	non-interacting
Q9BPZ2	P09651	non-interacting
Q9BQS8	Q13573	non-interacting
Q96KB5	Q13573	non-interacting
P15880	P06400	non-interacting
O15151	P25963	non-interacting
Q7L5N1	P11387	non-interacting
P62805	P04150	non-interacting
Q96IV0	Q16665	non-interacting
Q8IWJ2	Q01844	non-interacting
P08670	P61221	non-interacting
Q86TI2	P02545	non-interacting
P07900	Q9UHX1	non-interacting
O15212	Q93009	non-interacting
Q96GA3	Q16665	non-interacting
Q96J94	P40337	non-interacting
P42677	P54725	non-interacting
Q99700	Q9UER7	non-interacting
Q9NZJ7	P09651	non-interacting
Q9UHV2	P49841	non-interacting
P30626	Q9HAU5	non-interacting
P53041	Q9UKV8	non-interacting
P68402	Q01844	non-interacting
P11274	P38936	non-interacting
Q9NQC3	Q15459	non-interacting
Q96KR6	Q92731	non-interacting
P42766	Q09472	non-interacting
Q9Y618	O15304	non-interacting
Q53EZ4	Q92905	non-interacting
P09874	P46379	non-interacting
Q16082	P40337	non-interacting
Q9HD26	Q00987	non-interacting
Q15418	Q92793	non-interacting
Q9Y478	Q13573	non-interacting
P01100	Q8IUQ4	non-interacting
P43694	P04637	non-interacting
O60341	P60896	non-interacting
Q6NXR4	P40337	non-interacting
O43293	Q9NQC3	non-interacting
Q8WW12	Q01844	non-interacting
Q12933	Q00987	non-interacting
Q99814	Q9UGL1	non-interacting
Q53GS9	P35637	non-interacting
Q9Y262	Q09472	non-interacting
P22736	P35637	non-interacting
P62877	P08670	non-interacting
Q12967	P04637	non-interacting
P17480	O14733	non-interacting
Q15637	P51946	non-interacting
Q5TAQ9	P29353	non-interacting
Q9HAU5	Q15008	non-interacting
Q9H8T0	P02545	non-interacting
Q9UFC0	Q01844	non-interacting
Q6EMB2	Q92731	non-interacting
P61956	Q9NQG5	non-interacting
Q02548	Q9Y6K9	non-interacting
Q92793	Q7Z6Z7	non-interacting
P11388	P12814	non-interacting
P47914	Q9NQC3	non-interacting
Q9P0K7	Q13573	non-interacting
P47756	P35637	non-interacting
P07602	P17252	non-interacting
Q8WUM0	P15884	non-interacting
P48788	Q01844	non-interacting
Q9UJV9	P02545	non-interacting
P35222	P01100	non-interacting
Q12834	Q7L5N1	non-interacting
Q9Y6K9	P14866	non-interacting
P49336	P40337	non-interacting
Q07869	P25054	non-interacting
P41236	P20226	non-interacting
O95379	P29353	non-interacting
Q00577	P11387	non-interacting
Q8TDD1	Q00987	non-interacting
Q9BZF9	Q00987	non-interacting
Q05682	P01100	non-interacting
O15027	P07900	non-interacting
P48539	Q13573	non-interacting
Q9NYB0	P40337	non-interacting
P06401	Q00987	non-interacting
Q96J02	Q9UKV8	non-interacting
P12956	O95863	non-interacting
Q9Y696	Q09472	non-interacting
P61978	O14733	non-interacting
P16949	P00558	non-interacting
O14737	P49841	non-interacting
Q13148	Q9Y6K9	non-interacting
Q9Y376	Q13573	non-interacting
Q7Z6B0	Q49AN0	non-interacting
Q8IZU0	Q00987	non-interacting
O15294	Q09472	non-interacting
Q96BN2	P40337	non-interacting
Q96EB6	Q9Y2W1	non-interacting
P22695	P02545	non-interacting
Q96CT2	Q13573	non-interacting
Q96GG9	Q8IZL8	non-interacting
Q7Z3K3	P04637	non-interacting
Q16204	P27695	non-interacting
P55316	P60896	non-interacting
Q92900	Q8WZ42	non-interacting
Q8N205	Q13573	non-interacting
O75376	P50991	non-interacting
Q9Y2S7	Q9UKV8	non-interacting
Q9H832	P35869	non-interacting
Q86Y13	Q09161	non-interacting
Q96JH8	Q13573	non-interacting
Q9UBW7	P09651	non-interacting
Q8TF72	P35637	non-interacting
P25963	Q15154	non-interacting
P56524	P14635	non-interacting
Q5U5Q3	Q9UKV8	non-interacting
Q9C0B0	P40337	non-interacting
Q86UX2	Q00987	non-interacting
O75298	P04637	non-interacting
Q86WJ1	Q92731	non-interacting
P07476	P09429	non-interacting
P17040	P25054	non-interacting
Q9NX46	Q92731	non-interacting
P35249	P04150	non-interacting
Q8TD19	P25963	non-interacting
Q14686	Q86VP6	non-interacting
P58107	Q9UER7	non-interacting
O60356	Q14449	non-interacting
Q01105	Q13573	non-interacting
Q9Y6A5	P09651	non-interacting
Q9NYA1	P04637	non-interacting
Q8WZ42	Q96SB3	non-interacting
Q15843	P61221	non-interacting
Q7Z6G3	P49841	non-interacting
P32314	Q01844	non-interacting
O95251	Q13573	non-interacting
P54619	Q01844	non-interacting
Q9HCJ0	P53350	non-interacting
O75478	Q9UGL1	non-interacting
O00488	Q13363	non-interacting
Q8IWV7	Q09472	non-interacting
Q9UIL1	P04150	non-interacting
Q9H4B6	P35637	non-interacting
Q08209	Q00839	non-interacting
P49321	P09651	non-interacting
Q12888	P22626	non-interacting
P11387	Q9Y6K9	non-interacting
Q13216	P54725	non-interacting
Q6ZT12	P01100	non-interacting
Q15287	P35637	non-interacting
Q6UN15	P04150	non-interacting
Q9UNE7	P35637	non-interacting
P47813	P98175	non-interacting
P07307	P04637	non-interacting
Q15011	Q13573	non-interacting
P48556	O15350	non-interacting
Q99728	P29353	non-interacting
P49768	Q9HAU5	non-interacting
Q96AG4	P37840	non-interacting
P33992	P36956	non-interacting
P35869	P78318	non-interacting
P51532	P62805	non-interacting
Q6PID8	Q09472	non-interacting
Q15699	Q13573	non-interacting
Q13118	Q9UKV8	non-interacting
O14733	P80723	non-interacting
Q13387	Q01844	non-interacting
Q9UHV9	Q49AN0	non-interacting
Q93052	P35637	non-interacting
O15111	Q9NQC3	non-interacting
Q9Y606	P04637	non-interacting
P47897	Q9UGL1	non-interacting
Q86TC9	P38936	non-interacting
P54105	P01100	non-interacting
Q9H0E9	Q16665	non-interacting
Q01094	Q9NX55	non-interacting
Q16637	Q09472	non-interacting
Q16623	P02545	non-interacting
Q99801	P04637	non-interacting
O95238	P04637	non-interacting
Q15836	P19338	non-interacting
P42285	P35637	non-interacting
Q92797	P27695	non-interacting
Q96EZ8	P11387	non-interacting
P18847	Q9Y6K9	non-interacting
P02686	P29353	non-interacting
Q9GZU7	P04637	non-interacting
Q15008	Q92905	non-interacting
O15304	Q01844	non-interacting
Q07020	P27695	non-interacting
Q13153	Q9Y5B0	non-interacting
Q9NXE8	P04637	non-interacting
P05204	O15350	non-interacting
O14497	Q13541	non-interacting
Q9H8V3	O15169	non-interacting
P78559	P38936	non-interacting
P51003	Q9UER7	non-interacting
O14746	Q13573	non-interacting
Q96S44	Q93009	non-interacting
O96017	Q9HAU5	non-interacting
Q9P2G9	P04637	non-interacting
O75379	P49841	non-interacting
P51948	P12931	non-interacting
P23025	Q13185	non-interacting
Q13541	Q92905	non-interacting
O60573	P37840	non-interacting
Q02750	P29353	non-interacting
Q9Y2J2	P37231	non-interacting
O14492	Q09472	non-interacting
P20290	P04637	non-interacting
Q9BY77	P02545	non-interacting
Q9Y4K3	Q01105	non-interacting
Q96SB4	P23025	non-interacting
P12814	P07602	non-interacting
Q9UNF1	P02545	non-interacting
Q14157	P09651	non-interacting
P04183	Q01844	non-interacting
O43318	P04150	non-interacting
Q7KZ85	Q8WZ42	non-interacting
Q15542	P01100	non-interacting
P78356	P62195	non-interacting
Q6P2Q9	P25054	non-interacting
Q9Y6V0	P04637	non-interacting
O00233	Q00987	non-interacting
Q9NQB0	Q93009	non-interacting
P14859	Q04864	non-interacting
P21127	P25054	non-interacting
Q9GZZ9	Q49AN0	non-interacting
P20810	O96017	non-interacting
Q9Y570	P53350	non-interacting
Q15139	Q09472	non-interacting
Q9HA38	P04637	non-interacting
Q9NPF5	Q09472	non-interacting
P46821	Q9UER7	non-interacting
P08151	P60896	non-interacting
Q86X55	Q9NQC3	non-interacting
P63104	P37231	non-interacting
Q8IZL2	P38936	non-interacting
Q9BVP2	P40337	non-interacting
Q9NUW8	P54725	non-interacting
Q9NP81	Q13573	non-interacting
P15924	O75376	non-interacting
O94822	P38936	non-interacting
P62899	P29353	non-interacting
Q5BJF6	P04637	non-interacting
O75496	P63027	non-interacting
Q03468	P02545	non-interacting
Q9HCS7	P40337	non-interacting
Q6UXH1	Q09161	non-interacting
O15228	P04637	non-interacting
P05814	P61244	non-interacting
Q9BPY3	Q9UER7	non-interacting
Q8IZQ1	P15884	non-interacting
Q9Y3U8	P40337	non-interacting
Q53EL6	P04637	non-interacting
Q14203	Q93009	non-interacting
Q9NVR5	P38936	non-interacting
Q68CL5	P29353	non-interacting
P42574	Q9Y5Q9	non-interacting
Q8N9T8	Q01844	non-interacting
Q9UQ35	P46531	non-interacting
P23508	Q92731	non-interacting
O95816	P08670	non-interacting
Q9UHR5	P09651	non-interacting
P46939	Q13573	non-interacting
P22681	Q00987	non-interacting
O43464	Q93009	non-interacting
Q93008	Q00987	non-interacting
Q9BV40	Q00987	non-interacting
Q92973	P40337	non-interacting
Q99759	P37231	non-interacting
Q8IXF0	Q13573	non-interacting
Q7Z3B3	Q00987	non-interacting
Q9C0J8	P35637	non-interacting
P07199	Q13573	non-interacting
Q7Z7F7	Q13573	non-interacting
O96028	O43464	non-interacting
Q9P013	Q16665	non-interacting
O75030	Q92731	non-interacting
Q9NPC6	P04637	non-interacting
Q96RU2	Q13573	non-interacting
Q96RG2	Q9HAU5	non-interacting
P35612	Q93009	non-interacting
Q7L190	P49841	non-interacting
O43699	Q13573	non-interacting
Q9UIC8	P04637	non-interacting
P62081	Q09472	non-interacting
P08473	Q01844	non-interacting
P39023	Q92905	non-interacting
Q15022	P37840	non-interacting
Q9UM47	Q16665	non-interacting
P12081	Q00987	non-interacting
Q9NWV8	P02545	non-interacting
P27695	P06753	non-interacting
Q8N6M0	Q8WZ42	non-interacting
Q9Y6E2	P01100	non-interacting
O76070	P10636	non-interacting
P50222	Q09472	non-interacting
P26368	P04637	non-interacting
O60841	P27695	non-interacting
Q96PM5	Q09472	non-interacting
Q9Y6J0	P04637	non-interacting
Q13085	P24522	non-interacting
P09884	P02545	non-interacting
P49918	P02545	non-interacting
Q5RKV6	P25963	non-interacting
Q08379	Q9UGL1	non-interacting
Q14061	P63027	non-interacting
Q9Y2W1	P38936	non-interacting
Q13490	Q9NQC3	non-interacting
Q9NRR5	Q09472	non-interacting
P14866	Q14061	non-interacting
P16403	P37231	non-interacting
P12755	P15884	non-interacting
Q9H1J1	P04637	non-interacting
Q02930	Q00987	non-interacting
Q9UPP1	Q00987	non-interacting
O60271	P04637	non-interacting
Q15942	Q00987	non-interacting
P10827	P51946	non-interacting
P42345	P53350	non-interacting
P46100	Q9UKV8	non-interacting
Q9NVS9	P61244	non-interacting
P47224	P14635	non-interacting
P49840	Q09472	non-interacting
O75530	Q96S59	non-interacting
P22626	P08670	non-interacting
P33993	Q9UNE7	non-interacting
O00327	P38936	non-interacting
Q04724	P37840	non-interacting
O94826	Q13573	non-interacting
Q8IV08	Q01844	non-interacting
O95817	P35222	non-interacting
P62424	Q13569	non-interacting
Q9H334	Q00987	non-interacting
O94842	P29353	non-interacting
P33991	Q9UER7	non-interacting
Q9Y2T1	Q08209	non-interacting
P54920	P46379	non-interacting
Q07812	P29353	non-interacting
Q9UM11	P61956	non-interacting
Q14191	O60356	non-interacting
Q15435	P11473	non-interacting
O60346	P04637	non-interacting
P09429	P02686	non-interacting
Q9Y6K1	P04150	non-interacting
Q07021	Q16665	non-interacting
Q9UJZ1	Q9UER7	non-interacting
P61254	P11473	non-interacting
Q15788	P49736	non-interacting
Q53ET0	Q49AN0	non-interacting
Q9H9B1	P02545	non-interacting
Q9Y6B2	P38936	non-interacting
P62750	P53350	non-interacting
Q8NI35	Q13573	non-interacting
Q9H0F5	P49841	non-interacting
P53367	P53350	non-interacting
Q12774	Q09161	non-interacting
O14901	P37231	non-interacting
Q969V6	Q13573	non-interacting
P26196	O75376	non-interacting
P46379	Q15843	non-interacting
Q9Y2I8	Q00987	non-interacting
Q15633	P01100	non-interacting
Q9NW82	P04637	non-interacting
O15156	Q00987	non-interacting
P51946	P29401	non-interacting
Q9UNI6	Q01844	non-interacting
P29401	Q13573	non-interacting
Q13163	P46531	non-interacting
Q14204	P25963	non-interacting
Q8IYB3	O14965	non-interacting
Q13263	Q13200	non-interacting
Q9NY61	Q13573	non-interacting
P12931	P15884	non-interacting
Q9BQ24	P04637	non-interacting
Q9NX55	P46527	non-interacting
Q3SY00	Q00987	non-interacting
Q9NTK5	P40337	non-interacting
P49756	Q00987	non-interacting
P61221	P14635	non-interacting
Q9Y6I3	P04637	non-interacting
Q5T4S7	Q9HAU5	non-interacting
Q6DN90	P38936	non-interacting
P53539	P04637	non-interacting
Q96AQ9	Q13573	non-interacting
Q9Y3M2	P04637	non-interacting
P51668	Q9UBB5	non-interacting
O75128	P04637	non-interacting
P25208	P02545	non-interacting
P22415	P29353	non-interacting
Q9P2K1	P25054	non-interacting
O75558	Q9Y4K3	non-interacting
Q9UBU9	Q96EB6	non-interacting
Q14134	P35637	non-interacting
P11441	P15884	non-interacting
Q99583	Q93009	non-interacting
P49915	P09651	non-interacting
Q8N488	O15350	non-interacting
P00488	P04637	non-interacting
Q15554	Q9UER7	non-interacting
O43559	P35637	non-interacting
Q9NVT9	Q00987	non-interacting
Q13439	Q00987	non-interacting
O75444	Q00987	non-interacting
Q86UE4	P35637	non-interacting
Q96A65	P35637	non-interacting
Q96P66	Q00987	non-interacting
P12277	P53350	non-interacting
Q8IUD2	P02686	non-interacting
Q9H1E3	Q13573	non-interacting
Q8TDZ2	P25054	non-interacting
Q9UNL2	P49841	non-interacting
Q8WXI9	Q9Y6Q9	non-interacting
Q13823	P40337	non-interacting
Q93062	P53350	non-interacting
P15172	Q09161	non-interacting
Q6PCB8	Q13573	non-interacting
Q15428	Q09472	non-interacting
P07954	P37840	non-interacting
P43243	P25054	non-interacting
O15105	P37231	non-interacting
Q9UBC9	P04637	non-interacting
Q8NBJ5	Q9UKV8	non-interacting
Q6P3W7	P35869	non-interacting
Q9H869	P02545	non-interacting
P53992	Q13573	non-interacting
Q9H992	P35637	non-interacting
O43865	Q09472	non-interacting
Q9H6Z4	P04637	non-interacting
Q9H221	P01100	non-interacting
Q13569	P04818	non-interacting
P43699	Q92731	non-interacting
A0JLT2	P11387	non-interacting
O14976	Q13573	non-interacting
P46109	P14635	non-interacting
P23634	P02545	non-interacting
O43242	P25963	non-interacting
Q15562	P61244	non-interacting
O15234	Q13573	non-interacting
Q9NYF8	P40337	non-interacting
Q9Y2W2	P11387	non-interacting
Q96AQ6	P04637	non-interacting
Q8N5S1	P49841	non-interacting
Q9UN36	P04637	non-interacting
P20618	Q93009	non-interacting
Q8NFV4	P02545	non-interacting
P02794	Q93009	non-interacting
Q13127	P04637	non-interacting
Q9NS23	Q13541	non-interacting
O15357	Q13573	non-interacting
Q14997	Q09472	non-interacting
Q96S59	P47813	non-interacting
P02751	Q92731	non-interacting
Q969F2	Q09472	non-interacting
Q9BRK5	Q01844	non-interacting
Q9H840	P04637	non-interacting
Q6UUV7	Q00987	non-interacting
O94966	P04637	non-interacting
Q16854	P54725	non-interacting
Q14789	Q9UER7	non-interacting
Q9UKT5	Q09472	non-interacting
O15162	P04637	non-interacting
P46087	P04637	non-interacting
Q5VV63	Q00987	non-interacting
Q6PGP7	P35637	non-interacting
P00736	Q01844	non-interacting
P35558	P04637	non-interacting
Q12982	Q13573	non-interacting
P04198	Q01844	non-interacting
P13797	P53350	non-interacting
Q96RN5	P09651	non-interacting
Q05513	Q8WZ42	non-interacting
P16220	P40337	non-interacting
O75347	P35637	non-interacting
Q8TAD8	P40337	non-interacting
Q96GX5	Q01844	non-interacting
Q969H0	Q01831	non-interacting
P78364	Q13573	non-interacting
Q9BVJ6	Q49AN0	non-interacting
O95793	P38936	non-interacting
P78318	Q93009	non-interacting
P20309	Q9UKV8	non-interacting
O43791	P14859	non-interacting
Q99081	Q01844	non-interacting
Q5XPI4	Q00987	non-interacting
O43143	P14635	non-interacting
Q92766	Q01844	non-interacting
Q9UQ26	P09651	non-interacting
Q9UKX7	P04150	non-interacting
O75351	Q49AN0	non-interacting
Q96M86	Q92731	non-interacting
Q5QP82	P09651	non-interacting
Q8TD17	Q13573	non-interacting
P16455	P09651	non-interacting
Q9Y244	Q00987	non-interacting
Q92974	P02545	non-interacting
P98175	P49841	non-interacting
Q9GZU8	P25054	non-interacting
Q9UKY1	Q93009	non-interacting
P15170	P25054	non-interacting
O60220	Q13573	non-interacting
O43768	Q13573	non-interacting
Q06546	Q00987	non-interacting
Q99547	Q01844	non-interacting
Q9Y3B8	P04637	non-interacting
Q96C00	P09651	non-interacting
P50991	P01100	non-interacting
Q96CN7	Q09472	non-interacting
Q9NVH2	P37231	non-interacting
Q6NXE6	Q09472	non-interacting
Q08050	P02545	non-interacting
Q9UG63	P15884	non-interacting
O95995	Q01844	non-interacting
P29558	Q13573	non-interacting
Q8IUF1	P46531	non-interacting
O60885	P04637	non-interacting
Q15750	P15884	non-interacting
Q5T0W9	P09651	non-interacting
P62913	Q13526	non-interacting
Q9UKI8	Q13573	non-interacting
Q8NHY2	Q01844	non-interacting
Q7RTS1	P49841	non-interacting
Q8WXX7	Q9UKV8	non-interacting
P51116	P37231	non-interacting
Q86VQ0	Q09472	non-interacting
Q01804	P09651	non-interacting
P35606	P09651	non-interacting
Q7Z699	Q13573	non-interacting
Q15596	Q13620	non-interacting
Q7L5D6	Q00987	non-interacting
O15164	P24522	non-interacting
P05023	P25963	non-interacting
Q8N2M8	Q09472	non-interacting
O95999	Q01844	non-interacting
P54274	P40337	non-interacting
Q9NTJ3	P11387	non-interacting
Q9UEE9	P04637	non-interacting
Q05823	Q13573	non-interacting
Q8IWU2	P35637	non-interacting
Q9HCG8	P04637	non-interacting
Q13363	P58107	non-interacting
P05114	P37231	non-interacting
Q9NZ94	P49841	non-interacting
P38919	P46379	non-interacting
P50151	Q13573	non-interacting
P06454	P49841	non-interacting
P36551	Q00987	non-interacting
O75688	P49841	non-interacting
O60244	Q12888	non-interacting
P78406	P01100	non-interacting
Q01484	Q9UER7	non-interacting
P26651	Q13573	non-interacting
P08195	Q13573	non-interacting
Q13200	P53350	non-interacting
Q8IXJ6	P04150	non-interacting
O43513	P49841	non-interacting
P10242	Q00987	non-interacting
Q9NR09	P24522	non-interacting
O15479	P40337	non-interacting
O43633	P04637	non-interacting
P62917	P14635	non-interacting
Q16143	O15350	non-interacting
Q9UBB5	Q9Y496	non-interacting
P39687	Q9UKV8	non-interacting
P20248	P12931	non-interacting
Q14289	Q09472	non-interacting
P33076	Q9UBU9	non-interacting
O43172	P01100	non-interacting
P17987	P12956	non-interacting
P31645	Q93009	non-interacting
P16104	P29353	non-interacting
Q15466	P53350	non-interacting
Q9H3U1	Q01844	non-interacting
Q9UJW3	P04637	non-interacting
Q9GZT9	Q92731	non-interacting
Q01101	P38936	non-interacting
Q9BX66	Q13573	non-interacting
Q9NQI0	Q09161	non-interacting
Q96BD6	Q9UKV8	non-interacting
Q8TE76	P04637	non-interacting
Q16851	Q9UKV8	non-interacting
P36956	O15169	non-interacting
P49790	P60896	non-interacting
Q15459	P25963	non-interacting
Q9H773	P15884	non-interacting
Q9UPW0	Q01844	non-interacting
P22087	Q16665	non-interacting
Q7L014	Q49AN0	non-interacting
Q8TBC4	Q00987	non-interacting
Q96CT7	P46531	non-interacting
Q9Y3E7	P37840	non-interacting
Q9BQG0	Q08209	non-interacting
Q9Y5Y6	P04637	non-interacting
Q9H095	P04637	non-interacting
Q9UK80	P35637	non-interacting
Q9UBT6	P40337	non-interacting
P61758	Q9NQC3	non-interacting
Q13114	Q13573	non-interacting
O15042	P04637	non-interacting
Q9P2F8	Q13573	non-interacting
Q96CV9	Q01844	non-interacting
Q9BQA1	Q13620	non-interacting
Q8WWY3	Q9UKV8	non-interacting
Q96M27	Q13573	non-interacting
Q9ULW0	O15350	non-interacting
P27816	P25054	non-interacting
Q9UI38	Q00987	non-interacting
Q9NVI7	P49841	non-interacting
P55055	P51668	non-interacting
Q9UH99	Q00987	non-interacting
Q14241	Q09472	non-interacting
Q9BUZ4	Q13573	non-interacting
Q15233	P04637	non-interacting
A2RRL7	P04637	non-interacting
P54132	P35637	non-interacting
P20929	P02545	non-interacting
Q9HAW4	Q13573	non-interacting
Q8N3Y1	P38936	non-interacting
Q9NRC8	Q96ST3	non-interacting
Q96IT1	P37840	non-interacting
Q3ZCQ8	P27695	non-interacting
Q9UKK3	Q09472	non-interacting
P28223	Q01844	non-interacting
Q16514	Q00987	non-interacting
O75179	P04150	non-interacting
Q9H0C8	P04637	non-interacting
Q96Q83	Q01844	non-interacting
Q9UHY1	P02545	non-interacting
P55884	Q13573	non-interacting
Q96PV0	P01100	non-interacting
Q68CP9	Q00987	non-interacting
P0DPB3	P11387	non-interacting
Q6PI98	P38936	non-interacting
Q8NA72	Q13573	non-interacting
P0DPB6	P04637	non-interacting
P56715	Q00987	non-interacting
Q9NRA8	P35637	non-interacting
Q9UHB4	Q8WZ42	non-interacting
P22314	Q13573	non-interacting
Q9H9A6	Q92731	non-interacting
P30566	Q92731	non-interacting
Q9HCC0	P07900	non-interacting
Q7KZI7	Q16665	non-interacting
O14974	Q9UER7	non-interacting
Q9UHD8	Q9UER7	non-interacting
Q13601	P49841	non-interacting
Q9NZM5	P09651	non-interacting
O94992	P04150	non-interacting
Q8NF91	P37840	non-interacting
Q8NFD5	P04637	non-interacting
Q14807	P06400	non-interacting
Q9Y5U2	Q00987	non-interacting
O75182	P04150	non-interacting
Q9H5J0	Q09472	non-interacting
P42356	Q01844	non-interacting
Q13492	P04637	non-interacting
Q99614	Q93009	non-interacting
P34925	P35637	non-interacting
Q96FF9	Q00987	non-interacting
Q14669	P01100	non-interacting
P52272	Q02878	non-interacting
Q96KM6	Q09472	non-interacting
Q13561	Q01844	non-interacting
Q99569	P04637	non-interacting
Q96A57	Q09472	non-interacting
Q13838	Q9H832	non-interacting
Q7L590	Q92731	non-interacting
Q9UJY4	P04637	non-interacting
Q9Y4X5	Q01844	non-interacting
P12757	Q13573	non-interacting
Q15573	Q13573	non-interacting
Q13620	Q9H0E9	non-interacting
P10636	P24522	non-interacting
Q01831	Q92793	non-interacting
P49711	P37840	non-interacting
Q92917	P09651	non-interacting
P15408	P37231	non-interacting
